season,date,reported_time,T_SFC,T_SFC_historical,RH_SFC,RH_SFC_historical,WindMagKmh_SFC,WindMagKmh_SFC_historical,DF_SFC,DF_SFC_historical,KBDI,KBDI_historical,soil_moisture,Curing,Curing_historical,grass_density_3km,forest_density_3km,shrub_density_3km,noveg_density_3km,primary_fuel_type,distance_to_interface,elevation_m,ruggedness_average_3km,building_density_3km,building_density_20km,road_density_km_in_3km,road_distance_m,FFDI,FFDI_historical,GFDI,GFDI_historical,uncontrolled_within_2_hrs,uncontrolled_within_4_hrs,uncontrolled_within_5_ha,uncontrolled_within_100_ha
2013-14,,,,33.7,,7.9,,20.56,,10.0,,129.7,0.17459064722061157,,91.0,0.3180797877767575,0.032802775227017654,0.6474594429139884,0.0016579940822364359,shrub,2,50.0,2.055475,0,14,40.18753499558748,502.1961533778449,,47.65,,19.86,1.0,1.0,1.0,1.0
2013-14,,,,16.2,,85.6,,21.67,,5.89,,5.2,0.4871431291103363,,38.0,0.06785021936537088,0.9022293643505764,0.0,0.02992041628405273,forest,13,672.0,10.547175,1,234,108.88327871259528,19.53805237882152,,1.1,,0.03,0.0,0.0,0.0,0.0
2013-14,,,,20.7,,60.2,,9.07,,6.99,,32.7,0.0455317385494709,,68.0,0.6791908988878685,0.02083971023364963,0.0,0.29996939087848185,grass,0,100.0,0.185075,2,454,50.198472607309874,19.44718506091006,,2.71,,0.15,0.0,0.0,0.0,0.0
2013-14,,,,20.6,,54.2,,28.15,,9.96,,123.2,0.21510303020477295,,62.0,0.4890827466585042,0.39169472502805835,0.06341189674523008,0.05581063156820741,grass,1,37.0,2.1644,7,133,61.365895465036466,147.99153509139092,,7.34,,3.56,0.0,0.0,0.0,0.0
2013-14,,,,5.5,,92.1,,8.7,,7.34,,39.0,0.17598655819892883,,55.0,0.6854912764003673,0.010764207733904704,0.0,0.303744515865728,grass,0,107.0,0.1755,68,236,119.26618133235874,16.096926255042966,,0.56,,0.08,0.0,0.0,0.0,0.0
2013-14,,,,20.4,,38.2,,19.63,,8.14,,56.0,0.2309940904378891,,65.0,0.514972961942659,0.35782063054790325,0.0532853790429548,0.07392102846648299,grass,4,91.0,1.066875,7,194,94.36843349421544,75.93281335075386,,8.53,,1.9,0.0,0.0,0.0,0.0
2013-14,,,,20.3,,36.3,,21.3,,7.7,,46.1,0.18445028364658356,,69.0,0.8243036424854606,0.031756963575145396,0.0,0.14393939393939398,grass,1,112.0,0.282125,2,114,54.80898377824576,19.398950706696844,,8.96,,2.02,0.0,0.0,0.0,0.0
2013-14,,,,14.1,,65.1,,31.11,,6.17,,11.5,0.6027195453643799,,28.0,0.6689368431792674,0.22533414957657383,0.0869299051117233,0.01879910213243549,grass,0,59.0,1.7554,0,82,36.978958600608806,0.805208078825822,,2.71,,0.02,0.0,0.0,0.0,0.0
2013-14,,,,20.8,,36.6,,17.96,,8.15,,56.3,0.23840545117855072,,76.0,0.48120089786756454,0.2785685134169983,0.051066217732884396,0.18916437098255273,grass,1,93.0,1.220225,76,197,235.18080964650167,81.49803103600296,,8.77,,2.88,0.0,0.0,0.0,0.0
2013-14,,,,12.6,,66.2,,26.11,,3.38,,0.4,0.6523035764694214,,41.0,0.6200897867564534,0.3375675951433527,0.008417508417508417,0.03392510968268543,grass,0,321.0,9.6318,0,144,46.308274509215494,2.140360166223726,,1.22,,0.07,0.0,0.0,0.0,0.0
2013-14,,,,22.2,,33.1,,26.11,,6.41,,23.7,0.42831453680992126,,90.0,0.9429905111723293,0.01604428119579635,0.03555759616365677,0.005407611468217534,grass,0,135.0,0.9835,0,83,37.54101775170625,60.92398950779801,,9.94,,9.47,1.0,0.0,0.0,0.0
2013-14,,,,22.6,,43.0,,20.93,,4.36,,8.2,0.6261494159698486,,75.0,0.9248801142740537,0.04910213243546577,0.0,0.026017753290480533,grass,6,131.0,0.5796,27,125,38.47854062627587,46.95773079062264,,4.34,,2.59,0.0,0.0,0.0,0.0
2013-14,,,,20.7,,42.8,,15.56,,5.08,,1.4,0.7110576033592224,,47.0,0.4332210998877666,0.5147433935312723,0.0,0.05203550658096112,forest,1,409.0,6.4286,1,88,98.11566347584268,121.57837294692125,,4.2,,0.09,0.0,0.0,0.0,0.0
2013-14,,,,30.6,,13.3,,10.0,,10.0,,148.2,0.05992220714688301,,85.0,0.683272115090297,0.020737679828588918,0.0331853892459953,0.26280481583511883,grass,0,44.0,0.96965,53,360,122.10176780321227,6.676090200474218,,27.91,,2.62,0.0,0.0,0.0,0.0
2013-14,,,,24.3,,24.3,,9.07,,5.24,,2.3,0.6065841913223267,,34.0,0.4404142434445465,0.466865625956535,0.0,0.09272013059891848,forest,0,467.0,6.8704,45,753,166.27387576474663,7.551884390616726,,7.97,,0.02,0.0,0.0,0.0,0.0
2013-14,,,,23.2,,40.4,,27.41,,4.55,,1.9,0.7355338335037231,,74.0,0.4289868380777472,0.4081726354453627,0.028491990613202733,0.1343485358636874,grass,0,130.0,20.140775,2,414,67.64660838340019,257.98486291324065,,5.88,,1.32,0.0,0.0,0.0,0.0
2013-14,,,,22.8,,39.3,,25.19,,5.24,,2.6,0.6022164225578308,,63.0,0.2534690337720641,0.3910315273951638,0.0,0.35549943883277213,forest,0,438.0,6.0321,112,939,313.7300986818188,2.603935339606302,,6.57,,1.15,0.0,0.0,0.0,0.0
2013-14,,,,26.0,,38.9,,6.3,,5.79,,3.6,0.5022722482681274,,52.0,0.9024589327619631,0.009692888480767268,0.0,0.08784817875726963,grass,9,253.0,1.8105,9,51,36.38593938837218,11.975235088390303,,5.26,,0.07,0.0,0.0,0.0,0.0
2013-14,,,,29.9,,13.0,,21.85,,6.19,,12.9,0.4607275724411011,,87.0,0.8775380063258851,0.10754004693398633,0.0,0.014921946740128589,grass,0,196.0,2.482875,4,99,40.49486381298562,0.506369467464828,,22.5,,13.91,0.0,0.0,1.0,0.0
2013-14,,,,27.4,,26.5,,20.0,,5.79,,3.5,0.4619363248348236,,66.0,0.5500459136822773,0.42556881950821346,0.004897459442913988,0.019487807366595264,grass,0,364.0,3.993075,0,148,58.02902777150496,8.385770251497684,,11.66,,1.7,1.0,1.0,1.0,0.0
2013-14,,,,26.8,,35.9,,10.74,,6.6,,26.2,0.2647784948348999,,60.0,0.3728701152943577,0.5869809203142536,0.029920416284052648,0.01022854810733606,forest,3,333.0,10.229675,0,83,45.07708759712942,95.28775754513107,,7.58,,0.37,0.0,0.0,0.0,0.0
2013-14,,,,31.2,,14.9,,19.82,,5.52,,4.2,0.5764656662940979,,78.0,0.42722681359044995,0.4582950719314356,0.0,0.1144781144781144,forest,1,230.0,2.228375,39,149,170.62079199372903,83.3498479875984,,18.82,,6.7,0.0,0.0,0.0,0.0
2013-14,,,,30.4,,22.3,,17.59,,8.24,,58.4,0.29656466841697693,,95.0,0.590781552902765,0.36450362207937964,0.0,0.04471482501785534,grass,1,105.0,0.944175,0,91,44.035692107411904,33.59554933203479,,20.03,,9.98,0.0,0.0,0.0,0.0
2013-14,,,,17.7,,55.8,,12.41,,7.31,,38.4,0.18055203557014465,,91.0,0.9259514335271911,0.05180593816957453,0.0,0.022242628303234355,grass,1,115.0,0.440325,0,43,19.986499936938777,576.3214898621703,,3.23,,2.47,1.0,1.0,0.0,0.0
2013-14,,,,22.9,,50.6,,18.89,,5.79,,10.0,0.3865275979042053,,72.0,0.9259259259259259,0.058488929701050914,0.0,0.015585144373023156,grass,0,161.0,0.520025,0,87,33.10521225094925,6.718058875088852,,4.25,,1.94,0.0,0.0,1.0,0.0
2013-14,,,,23.7,,35.4,,18.15,,7.24,,37.1,0.25377175211906433,,70.0,0.849862258953168,0.04996939087848179,0.0,0.10016835016835018,grass,0,106.0,0.247175,3,198,36.69770751160743,10.895826671319172,,9.03,,1.53,0.0,0.0,1.0,0.0
2013-14,,,,18.2,,58.3,,20.19,,6.15,,16.1,0.46706533432006836,,82.0,0.2580348943985308,0.3356800326497296,0.0,0.4062850729517396,noveg,0,243.0,4.976375,90,725,265.06275407930434,0.2696082833389818,,3.04,,2.39,0.0,0.0,0.0,0.0
2013-14,,,,22.8,,32.1,,12.78,,8.73,,72.1,0.20000603795051575,,99.0,0.9287062544638303,0.00813692480359147,0.057213549637792065,0.0059432710947862,grass,1,85.0,0.52775,2,44,16.563586773537082,0.6157571636877321,,10.45,,5.46,1.0,0.0,0.0,0.0
2013-14,,,,22.7,,43.2,,17.41,,6.16,,11.3,0.30935290455818176,,85.0,0.9077900214263851,0.05670339761248852,0.0,0.03550658096112638,grass,0,186.0,6.265175,1,75,44.404235876536454,0.48899078609199026,,5.6,,3.66,0.0,0.0,0.0,0.0
2013-14,,,,28.5,,21.9,,10.19,,6.11,,9.4,0.5306705832481384,,60.0,0.5863942454851546,0.3404754616875829,0.0,0.07313029282726247,grass,0,330.0,9.211825,14,279,104.54575133122972,6.971329179823826,,11.89,,0.5,0.0,0.0,0.0,0.0
2013-14,,,,34.4,,9.7,,16.48,,8.64,,69.3,0.07085724174976349,,99.0,0.9797979797979798,0.0029588817467605345,0.015457606366697275,0.0017855320885624103,grass,25,105.0,0.291825,0,41,17.636178025287997,8.495058923923654,,36.03,,17.83,0.0,0.0,1.0,1.0
2013-14,,,,33.3,,12.1,,15.74,,8.28,,59.6,0.129934623837471,,95.0,0.9477094174063871,0.018569533721048873,0.0,0.03372104887256398,grass,3,102.0,0.1847,1,72,40.62838776044026,5.575642362239164,,30.03,,13.98,0.0,0.0,1.0,0.0
2013-14,,,,28.2,,26.7,,25.74,,5.97,,6.3,0.734147846698761,,34.0,0.25313743495561675,0.38261401897765535,0.3543771043771044,0.00987144168962345,forest,34,90.0,2.530875,0,14,53.74205044037263,365.5542329057613,,14.03,,0.05,1.0,0.0,0.0,0.0
2013-14,,,,21.3,,50.6,,18.89,,6.18,,13.1,0.45602381229400635,,74.0,0.15636159575553515,0.8310121416182022,0.0,0.012626262626262652,forest,27,304.0,11.586575,0,71,46.31322477345047,119.48033044524847,,4.29,,2.15,0.0,0.0,0.0,0.0
2013-14,,,,17.2,,52.4,,27.59,,7.42,,40.4,0.23152148723602295,,78.0,0.5474441383532292,0.18526170798898073,0.017370676461585553,0.24992347719620447,grass,2,111.0,0.4766,13,566,121.99745248846783,1.1437792242211382,,5.17,,1.7,0.0,0.0,0.0,0.0
2013-14,,,,20.5,,37.6,,26.85,,8.45,,63.9,0.19458040595054626,,89.0,0.8845015814712784,0.005280073461891644,0.0,0.11021834506682991,grass,22,105.0,0.1915,9,228,33.791914548458124,8.651238517643545,,10.69,,5.82,0.0,0.0,0.0,0.0
2013-14,,,,16.9,,59.0,,16.48,,6.03,,7.2,0.6048137545585632,,80.0,0.9521732476277931,0.029512294663809814,0.0,0.01831445770839709,grass,1,174.0,1.9138,1,38,55.668809743277556,0.37067972239635905,,2.55,,1.21,0.0,0.0,0.0,0.0
2013-14,,,,18.0,,58.8,,13.15,,3.22,,0.0,0.7817094922065735,,47.0,0.079252117130905,0.5415518824609734,0.2564279155188246,0.12276808488929702,forest,0,388.0,20.91505,15,1539,137.6586441871178,16.191378089119755,,1.33,,0.03,0.0,0.0,0.0,0.0
2013-14,,,,18.3,,45.0,,15.0,,9.71,,109.7,0.2371656745672226,,91.0,0.6797010509131721,0.10669829609223548,0.039970411182532396,0.17363024181206002,grass,2,67.0,1.104675,10,76,131.790883341522,468.5135866231112,,6.74,,3.81,0.0,0.0,0.0,0.0
2013-14,,,,31.3,,18.6,,21.3,,8.41,,62.8,0.21635474264621735,,88.0,0.6924548515457606,0.1036883991429446,0.18480257116620752,0.019054178145087308,grass,2,93.0,0.264425,0,238,34.96402903883449,47.56491388967985,,26.03,,13.23,0.0,0.0,1.0,0.0
2013-14,,,,32.2,,10.4,,27.59,,7.02,,33.2,0.42245665192604065,,90.0,0.9325834098561371,0.039307213549637794,0.025737169676563615,0.002372206917661511,grass,1,126.0,0.5635,0,68,38.3796935530275,1.227952118964263,,34.54,,27.03,0.0,0.0,1.0,1.0
2013-14,,,,29.3,,21.2,,15.0,,6.39,,23.5,0.4247799813747406,,79.0,0.28514947454341394,0.6992398734822978,0.0,0.015610651974288237,forest,5,244.0,4.3234,0,107,62.83254448412091,18.590761250978193,,14.68,,4.19,0.0,0.0,0.0,0.0
2013-14,,,,24.0,,34.0,,25.93,,6.0,,6.7,0.6305842399597168,,24.0,0.27522701765126006,0.4756912559942863,0.1953627180899908,0.05371900826446277,forest,2,488.0,16.12775,10,220,85.26798994415671,17.862067079227934,,9.54,,0.02,0.0,0.0,0.0,0.0
2013-14,,,,23.5,,31.2,,11.85,,5.61,,5.3,0.3851276636123657,,35.0,0.003367003367003367,0.15136210590756044,0.834863789409244,0.010407101316192269,shrub,37,1234.0,23.69635,0,11,47.267674424923634,302.6092311508984,,6.98,,0.02,0.0,0.0,0.0,0.0
2013-14,,,,29.2,,28.0,,14.08,,5.74,,8.1,0.6210668087005615,,36.0,0.020457096214671972,0.7999183756759515,0.16873278236914602,0.010891745740230552,forest,38,261.0,34.38935,0,3,21.64319062306434,1276.8435703145412,,10.18,,0.03,1.0,1.0,0.0,0.0
2013-14,,,,35.8,,10.9,,28.71,,7.13,,35.2,0.35168614983558655,,93.0,0.9787011529435772,0.007244158759310274,0.010687684930109173,0.0033670033670033725,grass,3,123.0,0.5363,0,70,32.28368931782651,0.2792993338901501,,40.01,,38.45,0.0,0.0,0.0,0.0
2013-14,,,,36.8,,10.3,,27.22,,6.86,,30.6,0.379999041557312,,88.0,0.9759718396082032,0.01724313845525967,0.0013519028670543822,0.005433119069482732,grass,0,134.0,0.600775,0,89,35.08174420177383,2.286040828001582,,39.26,,26.97,,,1.0,0.0
2013-14,,,,19.7,,74.0,,14.26,,5.97,,10.9,0.9615337252616882,,56.0,0.4807162534435262,0.007524742373227222,0.008085909601061116,0.5036730945821855,noveg,0,6.0,0.5585370022218424,23,76,71.53288843326507,0.9404810392069314,,1.58,,,0.0,0.0,0.0,0.0
2013-14,,,,30.9,,26.5,,25.0,,5.93,,6.5,0.681398868560791,,36.0,0.44533721048872565,0.5244107744107744,0.0,0.030252015100499907,forest,2,484.0,8.07775,4,759,75.56017770021188,18.164849018164812,,15.13,,0.07,0.0,0.0,0.0,0.0
2013-14,,,,37.3,,10.4,,29.45,,7.42,,40.4,0.29161086678504944,,95.0,0.9343689419446995,0.0378532802775227,0.026425874910723395,0.001351902867054354,grass,6,111.0,0.491725,0,44,35.813502383135244,6.447375311970163,,45.24,,42.12,1.0,1.0,1.0,0.0
2013-14,,,,37.2,,10.5,,25.56,,7.16,,35.6,0.3430537283420563,,93.0,0.9907917559432711,0.006376900316294256,7.652280379553107e-05,0.0027548209366391446,grass,23,134.0,0.51855,3,107,35.14739264450999,11.76239686939584,,39.74,,29.03,0.0,0.0,1.0,0.0
2013-14,,,,36.6,,11.1,,26.3,,7.05,,33.7,0.34471943974494934,,91.0,0.9932404856647281,0.0035710641771247833,5.1015202530354045e-05,0.0031374349556167504,grass,8,133.0,0.303325,2,165,34.70792986574704,60.84583039862412,,38.22,,28.22,0.0,0.0,1.0,0.0
2013-14,,,,38.1,,10.2,,25.19,,6.79,,29.4,0.3798900842666626,,92.0,0.9844913784307724,0.006045301499846954,0.0,0.009463320069380655,grass,12,138.0,0.3368,1,93,39.392936685252955,16.399547920071434,,38.87,,30.22,0.0,0.0,1.0,0.0
2013-14,,,,36.0,,11.9,,27.41,,7.16,,35.7,0.4349932074546814,,89.0,0.7727527803285379,0.0810376492194674,0.13126211611060096,0.014947454341393746,grass,7,125.0,1.885075,0,31,24.397525550903346,205.9123607283674,,37.83,,25.6,0.0,0.0,1.0,0.0
2013-14,,,,31.7,,25.7,,24.82,,6.0,,6.5,0.5044406652450562,,47.0,0.5533874094480155,0.13108356290174472,0.0,0.3155290276502398,grass,0,441.0,2.515575,148,949,205.52846170844265,0.6123994350452655,,16.07,,1.22,0.0,0.0,0.0,0.0
2013-14,,,,21.7,,44.4,,25.0,,5.69,,5.3,0.34610259532928467,,30.0,0.02372206917661463,0.3608815426997245,0.6081777369656157,0.007218651158045097,shrub,11,1158.0,27.486,0,1,27.582670159415976,215.87927318426978,,5.73,,0.02,1.0,0.0,0.0,0.0
2013-14,,,,32.8,,20.5,,16.67,,7.19,,36.2,0.3457675576210022,,75.0,0.15023977145189266,0.6855677992041629,0.1388888888888889,0.025303540455055618,forest,1,188.0,1.8538,0,727,73.16511982356597,9.745423248858112,,19.74,,5.5,0.0,0.0,1.0,0.0
2013-14,,,,32.8,,19.9,,12.96,,6.98,,32.5,0.3220687210559845,,97.0,0.9858687888990919,0.005254565860626467,0.0,0.008876645240281625,grass,50,142.0,0.492175,3,46,31.010076466827254,9.00529358186786,,17.93,,7.74,0.0,0.0,1.0,0.0
2013-14,,,,13.4,,73.2,,13.89,,2.43,,8.4,0.913536548614502,,35.0,0.4207223752678298,0.04280175492296705,0.5220130598918478,0.01446280991735549,shrub,1,60.0,2.500925,0,418,44.89854999143374,18.841406621107858,,0.53,,0.01,0.0,0.0,0.0,0.0
2013-14,,,,10.3,,76.0,,27.59,,0.4,,0.0,0.9393209218978882,,27.0,0.8194316906438118,0.0914702581369248,0.060988674625038264,0.028109376594225105,grass,0,293.0,17.7877,1,307,47.601361479862845,0.02785335673238413,,0.1,,0.01,0.0,0.0,0.0,0.0
2013-14,,,,17.1,,35.1,,25.0,,1.33,,11.3,0.7442554831504822,,81.0,0.7495918783797572,0.20173961840628507,0.0,0.04866850321395777,grass,2,169.0,7.03325,1,233,72.08985827115293,12.744873227131798,,1.62,,4.15,0.0,0.0,1.0,0.0
2013-14,,,,20.1,,36.7,,15.0,,1.96,,23.8,0.4899134635925293,,85.0,0.3800632588511376,0.33904703601673297,0.01147842056932966,0.26941128456279967,grass,0,110.0,0.7784,87,544,215.3958821495441,87.37379838003571,,1.96,,2.66,0.0,0.0,0.0,0.0
2013-14,,,,26.0,,31.1,,14.63,,7.24,,37.0,0.4757230877876282,,95.0,0.9572237526782982,0.014768901132537496,0.0024742373227221713,0.025533108866442153,grass,27,137.0,0.5159,25,103,57.66700641704821,6.029296594783861,,10.43,,6.41,0.0,0.0,1.0,0.0
2013-14,,,,24.8,,32.1,,18.15,,2.91,,21.5,0.7255627512931824,,86.0,0.4380675441281502,0.4383736353433323,0.0030098969492908887,0.12054892357922663,forest,10,120.0,1.765425,0,159,52.01115414322611,192.90223493686824,,4.26,,7.0,0.0,0.0,0.0,0.0
2013-14,,,,25.8,,29.5,,2.41,,4.08,,62.1,0.6147266626358032,,80.0,0.7645648403224161,0.002550760126517702,0.013978165493317008,0.21890623405774917,grass,2,82.0,0.154975,25,140,56.82709953651925,0.9070551917429552,,4.67,,0.47,0.0,0.0,0.0,0.0
2013-14,,,,22.9,,53.9,,3.33,,3.45,,1.4,0.8193007707595825,,36.0,0.15036730945821855,0.7031935516784001,0.022395673910825427,0.12404346495255592,forest,0,9.0,7.9765,0,113,43.565286102251484,96.49551797733692,,1.58,,0.0,0.0,0.0,0.0,0.0
2013-14,,,,31.3,,19.6,,32.22,,8.81,,74.4,0.3259400725364685,,99.0,0.9223803693500663,0.05170390776451383,0.02106927864503622,0.004846444240383666,grass,2,171.0,2.281475,1,90,39.875846388858314,33.52857422661168,,33.93,,34.85,1.0,1.0,1.0,0.0
2013-14,,,,30.8,,19.0,,30.0,,8.44,,77.1,0.7862369418144226,,100.0,0.9180440771349863,0.009029690847872666,0.0683858789919396,0.004540353025201477,grass,0,101.0,0.71725,2,56,33.51739542728633,18.74447003034728,,31.02,,30.83,0.0,0.0,0.0,0.0
2013-14,,,,27.6,,23.0,,25.74,,6.18,,12.6,0.5905216932296753,,77.0,0.48148148148148145,0.4937761452912968,0.0,0.02474237322722178,forest,5,268.0,4.4238,3,261,59.2009161823261,140.15510110212745,,16.15,,5.0,0.0,0.0,0.0,0.0
2013-14,,,,24.8,,42.4,,9.45,,5.2,,60.8,0.46258699893951416,,62.0,0.16812059993878176,0.526808488929701,0.18097643097643099,0.1240944801550862,forest,11,81.0,0.447175,1,126,71.56328326427398,18.622212621760795,,4.34,,0.54,1.0,0.0,0.0,0.0
2013-14,,,,19.3,,59.6,,19.08,,3.69,,8.2,0.4003770351409912,,74.0,0.7759412304866851,0.16411590654014896,0.006989082746658504,0.05295378022650747,grass,2,201.0,11.4538,0,48,25.181029954827324,753.0756417132964,,1.78,,0.97,0.0,0.0,0.0,0.0
2013-14,,,,20.1,,35.0,,31.85,,7.53,,42.6,0.4047532081604004,,92.0,0.45199469441893686,0.231558004285277,0.28935822875216816,0.02708907254361803,grass,1,216.0,3.5022,5,25,104.50148484494552,74.91939753569648,,11.61,,14.59,0.0,0.0,0.0,0.0
2013-14,,,,20.0,,34.9,,22.78,,5.44,,15.2,0.595190703868866,,81.0,0.8360881542699724,0.12871135598408326,0.0,0.035200489745944336,grass,5,220.0,7.18635,2,255,63.36180886352368,134.2061174084649,,6.83,,4.59,1.0,0.0,1.0,0.0
2013-14,,,,21.4,,45.7,,30.56,,4.89,,9.3,0.8080601096153259,,89.0,0.9177890011223344,0.0769309254157739,0.0,0.005280073461891688,grass,1,139.0,1.308725,0,25,34.92236292665567,46.75298618424019,,5.32,,10.13,0.0,0.0,1.0,1.0
2013-14,,,,22.4,,41.1,,24.45,,7.02,,36.5,0.8236017227172852,,97.0,0.9219467401285583,0.019054178145087235,0.0,0.0589990817263545,grass,18,104.0,0.1829,1,228,42.846096991989555,6.004972215485111,,7.97,,8.08,0.0,0.0,0.0,0.0
2013-14,,,,23.5,,35.3,,22.41,,8.83,,74.9,0.6770920753479004,,97.0,0.7607897153351699,0.025048464442403835,0.012192633404754617,0.20196918681767162,grass,0,94.0,0.8001,21,48,56.754279370782506,20.929255159043674,,12.13,,10.7,0.0,0.0,0.0,0.0
2013-14,,,,17.6,,46.6,,13.7,,6.2,,15.3,0.6353986263275146,,73.0,0.42294153657790023,0.5517039077645138,0.0,0.02535455565758593,forest,1,287.0,4.68995,3,258,69.95370498101214,52.7648718157062,,3.87,,0.7,0.0,0.0,0.0,0.0
2013-14,,,,26.8,,26.0,,20.37,,8.92,,78.2,0.4055230915546417,,100.0,0.9744413835322926,0.010101010101010102,0.008034894398530763,0.007422711968166542,grass,0,120.0,1.01745,2,79,27.567323325201315,40.11182379231193,,17.98,,12.65,0.0,0.0,0.0,0.0
2013-14,,,,28.2,,35.9,,19.63,,6.15,,19.8,0.45852670073509216,,55.0,0.7212529333741455,0.24770431588613406,0.002219161310070401,0.028823589429650003,grass,2,192.0,6.678675,4,132,32.78704558549946,40.406827500638336,,9.12,,1.63,1.0,0.0,1.0,0.0
2013-14,,,,14.4,,84.3,,12.59,,7.23,,41.1,0.6146780252456665,,66.0,0.816727884909703,0.16286603407815528,0.0,0.02040608101214167,grass,0,300.0,20.307925,10,11,31.263563908332273,27.51472643424482,,1.07,,0.38,0.0,0.0,0.0,0.0
2013-14,,,,20.5,,37.9,,22.04,,6.19,,16.7,0.5038302540779114,,73.0,0.9288082848688909,0.06070809101112131,0.0,0.010483624119987801,grass,0,344.0,7.057175,1,54,26.119768726185196,19.396556717077836,,7.0,,2.3,0.0,0.0,0.0,0.0
2013-14,,,,19.8,,36.5,,22.04,,8.28,,59.3,0.629249632358551,,83.0,0.6851341699826549,0.10504030200999898,0.07909907152331394,0.13072645648403222,grass,0,89.0,0.76125,1,90,46.145839522783945,0.795456617146692,,9.55,,7.58,0.0,0.0,0.0,0.0
2013-14,,,,25.5,,25.0,,11.11,,8.61,,68.5,0.2449076920747757,,100.0,0.9695694316906438,0.027038057341087645,0.0004336292215080094,0.002958881746760544,grass,0,106.0,0.28975,5,74,32.11873888155622,57.59064016111595,,13.86,,5.84,0.0,0.0,1.0,0.0
2013-14,,,,16.8,,63.0,,17.04,,4.89,,4.4,0.5536006689071655,,49.0,0.1103458830731558,0.8100959085807571,0.017676767676767676,0.06188144066931939,forest,0,318.0,28.8235,3,6,64.51760225660227,62.726426226634025,,1.83,,0.1,0.0,0.0,0.0,0.0
2013-14,,,,12.7,,88.1,,12.22,,4.37,,2.0,0.9646288752555847,,41.0,0.7913478216508519,0.1020304050607081,0.07876747270686664,0.02785430058157333,grass,1,24.0,12.8566,3,127,47.7162985575372,2.635553749048719,,0.53,,0.02,0.0,0.0,0.0,0.0
2013-14,,,,19.4,,41.2,,15.74,,6.07,,8.2,0.571519672870636,,61.0,0.3071625344352617,0.6809254157739006,0.0,0.011912049790837598,forest,4,459.0,9.319375,0,80,42.13620790849962,26.843582036017327,,5.08,,0.32,0.0,0.0,0.0,0.0
2013-14,,,,20.5,,56.8,,16.85,,7.02,,33.2,0.372722327709198,,80.0,0.5423426181001939,0.29746964595449443,0.0026782981328435872,0.15750943781246807,grass,3,112.0,0.720775,23,588,146.44590502259518,83.1883320455176,,3.65,,2.22,1.0,1.0,0.0,0.0
2013-14,,,,18.6,,59.2,,20.19,,5.36,,10.4,0.38345152139663696,,44.0,0.01693704724007754,0.5961891643709826,0.3814406693194572,0.005433119069482739,forest,0,1453.0,21.46795,0,0,22.094315507477017,13.305708976994312,,2.61,,0.07,1.0,1.0,1.0,0.0
2013-14,,,,33.0,,14.4,,11.67,,7.83,,48.7,0.3209356367588043,,93.0,0.7947658402203857,0.04280175492296705,0.049331700846852365,0.11310070400979491,grass,2,124.0,0.777575,37,168,99.57726614930671,29.743652816895718,,23.7,,8.78,0.0,0.0,0.0,0.0
2013-14,,,,33.7,,20.4,,10.37,,6.21,,18.2,0.5337909460067749,,64.0,0.7359708193041526,0.22918579736761555,0.0,0.03484338332823181,grass,2,393.0,13.53335,1,304,39.33278863966786,35.577800702005796,,15.19,,1.35,0.0,0.0,0.0,0.0
2013-14,,,,36.5,,10.2,,7.59,,7.32,,38.6,0.5577711462974548,,82.0,0.32387001326395265,0.33376696255484134,0.005866748290990716,0.33649627589021525,noveg,4,110.0,0.819325,160,543,252.71943494464452,57.84175701955728,,26.26,,3.63,0.0,0.0,0.0,0.0
2013-14,,,,38.3,,12.8,,17.59,,6.34,,22.6,0.6348870992660522,,37.0,0.8195592286501377,0.17194674012855832,0.00010203040506070809,0.008392000816243224,grass,9,60.0,0.238575,0,19,26.891391692455393,501.6686171269729,,27.95,,0.1,0.0,0.0,0.0,0.0
2013-14,,,,33.0,,26.5,,15.0,,7.03,,33.3,0.3015265166759491,,59.0,0.7777267625752474,0.1942658912355882,0.0,0.028007346189164367,grass,1,279.0,12.069675,1,32,29.413480602110027,29.55207100046581,,15.13,,1.01,0.0,0.0,0.0,0.0
2013-14,,,,39.0,,14.7,,16.67,,6.33,,22.5,0.6451966762542725,,91.0,0.9182481379451076,0.07614018977655342,0.0,0.005611672278338961,grass,1,140.0,1.317525,0,25,35.67009837253568,6.894846585101136,,26.22,,13.65,0.0,0.0,1.0,1.0
2013-14,,,,41.3,,9.0,,18.89,,10.0,,138.5,0.31393155455589294,,83.0,0.33639424548515456,0.007499234771962045,0.654754616875829,0.0013519028670544442,shrub,29,77.0,3.306975,0,12,27.328742543752465,430.0465879721389,,57.16,,17.78,1.0,0.0,1.0,0.0
2013-14,,,,36.0,,13.0,,18.52,,6.16,,12.3,0.4383619725704193,,60.0,0.6930670339761249,0.16299357208448118,0.008876645240281604,0.1350627486991123,grass,0,536.0,3.5018,72,226,128.80212519269764,0.2640983348908584,,25.49,,0.52,0.0,0.0,0.0,0.0
